"","id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Result"
"964","2001_1181_1268",2001,152,"2001_1181",1181,"2001_1268",1268,1,1,0,3,3,0,2,"Win"
"965","2001_1207_1268",2001,143,"2001_1207",1207,"2001_1268",1268,10,20,10,3,3,0,-7,"Lose"
"966","2001_1209_1268",2001,138,"2001_1209",1209,"2001_1268",1268,11,20,9,3,3,0,-8,"Lose"
"967","2001_1206_1268",2001,136,"2001_1206",1206,"2001_1268",1268,14,20,6,3,3,0,-11,"Lose"
"968","2001_1106_1277",2001,137,"2001_1106",1106,"2001_1277",1277,16,20,4,1,1,0,-15,"Lose"
"969","2001_1201_1277",2001,139,"2001_1201",1201,"2001_1277",1277,9,9,0,1,1,0,-8,"Lose"
"970","2001_1211_1277",2001,144,"2001_1211",1211,"2001_1277",1277,12,10,-2,1,1,0,-11,"Lose"
"971","2001_1112_1277",2001,152,"2001_1112",1112,"2001_1277",1277,2,1,-1,1,1,0,-1,"Win"
"972","2001_1233_1279",2001,137,"2001_1233",1233,"2001_1279",1279,14,14,0,3,20,17,-11,"Lose"
"973","2001_1112_1279",2001,144,"2001_1112",1112,"2001_1279",1279,2,1,-1,3,20,17,1,"Win"
"974","2001_1181_1281",2001,138,"2001_1181",1181,"2001_1281",1281,1,1,0,9,9,0,8,"Win"
"975","2001_1208_1281",2001,136,"2001_1208",1208,"2001_1281",1281,8,20,12,9,9,0,1,"Lose"
"976","2001_1181_1284",2001,136,"2001_1181",1181,"2001_1284",1284,1,1,0,16,20,4,15,"Win"
"977","2001_1228_1322",2001,137,"2001_1228",1228,"2001_1322",1322,1,4,3,16,20,4,15,"Win"
"978","2001_1279_1323",2001,139,"2001_1279",1279,"2001_1323",1323,3,20,17,6,20,14,3,"Win"
"979","2001_1232_1328",2001,137,"2001_1232",1232,"2001_1328",1328,13,12,-1,4,3,-1,-9,"Win"
"980","2001_1314_1336",2001,139,"2001_1314",1314,"2001_1336",1336,2,8,6,7,20,13,5,"Lose"
"981","2001_1314_1343",2001,137,"2001_1314",1314,"2001_1343",1343,2,8,6,15,20,5,13,"Win"
"982","2001_1336_1344",2001,137,"2001_1336",1336,"2001_1344",1344,7,20,13,10,20,10,3,"Win"
"983","2001_1130_1381",2001,136,"2001_1130",1130,"2001_1381",1381,3,20,17,14,20,6,11,"Win"
"984","2001_1210_1386",2001,136,"2001_1210",1210,"2001_1386",1386,8,20,12,9,20,11,1,"Lose"
"985","2001_1268_1390",2001,145,"2001_1268",1268,"2001_1390",1390,3,3,0,1,1,0,-2,"Win"
"986","2001_1386_1390",2001,138,"2001_1386",1386,"2001_1390",1390,9,20,11,1,1,0,-8,"Lose"
"987","2001_1153_1390",2001,143,"2001_1153",1153,"2001_1390",1390,5,2,-3,1,1,0,-4,"Lose"
"988","2001_1242_1393",2001,139,"2001_1242",1242,"2001_1393",1393,4,8,4,5,4,-1,1,"Win"
"989","2001_1218_1393",2001,137,"2001_1218",1218,"2001_1393",1393,12,20,8,5,4,-1,-7,"Lose"
"990","2001_1196_1396",2001,139,"2001_1196",1196,"2001_1396",1396,3,5,2,11,2,-9,8,"Lose"
"991","2001_1277_1396",2001,146,"2001_1277",1277,"2001_1396",1396,1,1,0,11,2,-9,10,"Win"
"992","2001_1336_1396",2001,144,"2001_1336",1336,"2001_1396",1396,7,20,13,11,2,-9,4,"Lose"
"993","2001_1150_1397",2001,137,"2001_1150",1150,"2001_1397",1397,9,20,11,8,4,-4,-1,"Win"
"994","2001_1396_1400",2001,137,"2001_1396",1396,"2001_1400",1400,11,2,-9,6,5,-1,-5,"Win"
"995","2001_1220_1417",2001,136,"2001_1220",1220,"2001_1417",1417,13,14,1,4,6,2,-9,"Lose"
"996","2001_1181_1417",2001,143,"2001_1181",1181,"2001_1417",1417,1,1,0,4,6,2,3,"Win"
"997","2001_1390_1422",2001,136,"2001_1390",1390,"2001_1422",1422,1,1,0,16,20,4,15,"Win"
"998","2001_1181_1425",2001,145,"2001_1181",1181,"2001_1425",1425,1,1,0,6,20,14,5,"Win"
"999","2001_1130_1425",2001,138,"2001_1130",1130,"2001_1425",1425,3,20,17,6,20,14,3,"Lose"
"1000","2001_1329_1425",2001,136,"2001_1329",1329,"2001_1425",1425,11,3,-8,6,20,14,-5,"Lose"
"1001","2001_1246_1425",2001,143,"2001_1246",1246,"2001_1425",1425,2,5,3,6,20,14,4,"Lose"
"1002","2001_1417_1429",2001,138,"2001_1417",1417,"2001_1429",1429,4,6,2,12,12,0,8,"Win"
"1003","2001_1326_1429",2001,136,"2001_1326",1326,"2001_1429",1429,5,3,-2,12,12,0,7,"Lose"
"1004","2001_1211_1438",2001,137,"2001_1211",1211,"2001_1438",1438,12,10,-2,5,20,15,-7,"Win"
"1005","2001_1196_1443",2001,137,"2001_1196",1196,"2001_1443",1443,3,5,2,14,20,6,11,"Win"
"1006","2001_1139_1448",2001,137,"2001_1139",1139,"2001_1448",1448,10,12,2,7,20,13,-3,"Win"
"1007","2001_1322_1457",2001,134,"2001_1322",1322,"2001_1457",1457,16,20,4,16,14,-2,0,"Win"
"1008","2001_1209_1458",2001,136,"2001_1209",1209,"2001_1458",1458,11,20,9,6,8,2,-5,"Win"
"1009","2001_1323_1462",2001,137,"2001_1323",1323,"2001_1462",1462,6,20,14,11,20,9,5,"Win"
"1010","2002_1131_1153",2002,137,"2002_1131",1131,"2002_1153",1153,16,20,4,1,5,4,-15,"Lose"
"1011","2002_1104_1194",2002,136,"2002_1104",1104,"2002_1194",1194,2,20,18,15,20,5,13,"Win"
"1012","2002_1166_1196",2002,137,"2002_1166",1166,"2002_1196",1196,12,10,-2,5,3,-2,-7,"Win"
"1013","2002_1163_1214",2002,137,"2002_1163",1163,"2002_1214",1214,2,20,18,15,15,0,13,"Win"
"1014","2002_1166_1228",2002,139,"2002_1166",1166,"2002_1228",1228,12,10,-2,4,1,-3,-8,"Lose"
"1015","2002_1181_1231",2002,143,"2002_1181",1181,"2002_1231",1231,1,1,0,5,4,-1,4,"Lose"
"1016","2002_1228_1242",2002,144,"2002_1228",1228,"2002_1242",1242,4,1,-3,1,4,3,-3,"Lose"
"1017","2002_1221_1242",2002,136,"2002_1221",1221,"2002_1242",1242,16,15,-1,1,4,3,-15,"Lose"
"1018","2002_1104_1245",2002,138,"2002_1104",1104,"2002_1245",1245,2,20,18,10,13,3,8,"Lose"
"1019","2002_1231_1245",2002,145,"2002_1231",1231,"2002_1245",1245,5,4,-1,10,13,3,5,"Win"
"1020","2002_1246_1268",2002,144,"2002_1246",1246,"2002_1268",1268,4,2,-2,1,3,2,-3,"Lose"
"1021","2002_1231_1268",2002,154,"2002_1231",1231,"2002_1268",1268,5,4,-1,1,3,2,-4,"Lose"
"1022","2002_1242_1268",2002,152,"2002_1242",1242,"2002_1268",1268,1,4,3,1,3,2,0,"Lose"
"1023","2002_1163_1268",2002,146,"2002_1163",1163,"2002_1268",1268,2,20,18,1,3,2,-1,"Lose"
"1024","2002_1270_1280",2002,137,"2002_1270",1270,"2002_1280",1280,14,20,6,3,20,17,-11,"Lose"
"1025","2002_1274_1281",2002,136,"2002_1274",1274,"2002_1281",1281,5,20,15,12,9,-3,7,"Lose"
"1026","2002_1208_1293",2002,137,"2002_1208",1208,"2002_1293",1293,3,8,5,14,20,6,11,"Win"
"1027","2002_1163_1301",2002,139,"2002_1163",1163,"2002_1301",1301,2,20,18,7,20,13,5,"Win"
"1028","2002_1277_1301",2002,137,"2002_1277",1277,"2002_1301",1301,10,1,-9,7,20,13,-3,"Lose"
"1029","2002_1181_1323",2002,138,"2002_1181",1181,"2002_1323",1323,1,1,0,8,6,-2,7,"Win"
"1030","2002_1150_1323",2002,136,"2002_1150",1150,"2002_1323",1323,9,9,0,8,6,-2,-1,"Lose"
"1031","2002_1281_1326",2002,138,"2002_1281",1281,"2002_1326",1326,12,9,-3,4,5,1,-8,"Win"
"1032","2002_1172_1326",2002,136,"2002_1172",1172,"2002_1326",1326,13,20,7,4,5,1,-9,"Lose"
"1033","2002_1112_1328",2002,143,"2002_1112",1112,"2002_1328",1328,3,2,-1,2,4,2,-1,"Lose"
"1034","2002_1231_1328",2002,152,"2002_1231",1231,"2002_1328",1328,5,4,-1,2,4,2,-3,"Win"
"1035","2002_1281_1328",2002,145,"2002_1281",1281,"2002_1328",1328,12,9,-3,2,4,2,-10,"Lose"
"1036","2002_1227_1328",2002,137,"2002_1227",1227,"2002_1328",1328,15,20,5,2,4,2,-13,"Lose"
"1037","2002_1245_1329",2002,136,"2002_1245",1245,"2002_1329",1329,10,13,3,7,11,4,-3,"Win"
"1038","2002_1242_1332",2002,146,"2002_1242",1242,"2002_1332",1332,1,4,3,2,20,18,1,"Win"
"1039","2002_1285_1332",2002,136,"2002_1285",1285,"2002_1332",1332,15,20,5,2,20,18,-13,"Lose"
"1040","2002_1143_1335",2002,137,"2002_1143",1143,"2002_1335",1335,6,8,2,11,20,9,5,"Win"
"1041","2002_1148_1338",2002,137,"2002_1148",1148,"2002_1338",1338,14,20,6,3,20,17,-11,"Lose"
"1042","2002_1143_1338",2002,139,"2002_1143",1143,"2002_1338",1338,6,8,2,3,20,17,-3,"Lose"
"1043","2002_1245_1338",2002,143,"2002_1245",1245,"2002_1338",1338,10,13,3,3,20,17,-7,"Win"
"1044","2002_1163_1356",2002,144,"2002_1163",1163,"2002_1356",1356,2,20,18,11,20,9,9,"Win"
"1045","2002_1208_1356",2002,139,"2002_1208",1208,"2002_1356",1356,3,8,5,11,20,9,8,"Lose"
"1046","2002_1228_1361",2002,137,"2002_1228",1228,"2002_1361",1361,4,1,-3,13,20,7,9,"Win"
"1047","2002_1112_1364",2002,136,"2002_1112",1112,"2002_1364",1364,3,2,-1,14,20,6,11,"Win"
"1048","2002_1268_1373",2002,137,"2002_1268",1268,"2002_1373",1373,1,3,2,16,20,4,15,"Win"
"1049","2002_1108_1373",2002,134,"2002_1108",1108,"2002_1373",1373,16,20,4,16,20,4,0,"Lose"
"1050","2002_1242_1390",2002,138,"2002_1242",1242,"2002_1390",1390,1,4,3,8,1,-7,7,"Win"
"1051","2002_1332_1400",2002,144,"2002_1332",1332,"2002_1400",1400,2,20,18,6,6,0,4,"Win"
"1052","2002_1130_1400",2002,137,"2002_1130",1130,"2002_1400",1400,11,3,-8,6,6,0,-5,"Lose"
"1053","2002_1280_1400",2002,139,"2002_1280",1280,"2002_1400",1400,3,20,17,6,6,0,3,"Lose"
"1054","2002_1356_1403",2002,137,"2002_1356",1356,"2002_1403",1403,11,20,9,6,20,14,-5,"Win"
"1055","2002_1266_1409",2002,136,"2002_1266",1266,"2002_1409",1409,5,20,15,12,20,8,7,"Lose"
"1056","2002_1246_1409",2002,138,"2002_1246",1246,"2002_1409",1409,4,2,-2,12,20,8,8,"Win"
"1057","2002_1279_1417",2002,137,"2002_1279",1279,"2002_1417",1417,9,3,-6,8,4,-4,-1,"Lose"
"1058","2002_1281_1417",2002,143,"2002_1281",1281,"2002_1417",1417,12,9,-3,8,4,-4,-4,"Win"
"1059","2002_1153_1417",2002,139,"2002_1153",1153,"2002_1417",1417,1,5,4,8,4,-4,7,"Lose"
"1060","2002_1231_1423",2002,138,"2002_1231",1231,"2002_1423",1423,5,4,-1,13,20,7,8,"Win"
"1061","2002_1423_1425",2002,136,"2002_1423",1423,"2002_1425",1425,13,20,7,4,6,2,-9,"Win"
"1062","2002_1231_1428",2002,136,"2002_1231",1231,"2002_1428",1428,5,4,-1,12,20,8,7,"Win"
"1063","2002_1246_1434",2002,136,"2002_1246",1246,"2002_1434",1434,4,2,-2,13,20,7,9,"Win"
"1064","2002_1390_1443",2002,136,"2002_1390",1390,"2002_1443",1443,8,1,-7,9,14,5,1,"Win"
"1065","2002_1337_1448",2002,136,"2002_1337",1337,"2002_1448",1448,10,20,10,7,7,0,-3,"Lose"
"1066","2002_1332_1448",2002,138,"2002_1332",1332,"2002_1448",1448,2,20,18,7,7,0,5,"Win"
"1067","2002_1181_1457",2002,136,"2002_1181",1181,"2002_1457",1457,1,1,0,16,16,0,15,"Win"
"1068","2002_1385_1458",2002,137,"2002_1385",1385,"2002_1458",1458,9,20,11,8,6,-2,-1,"Lose"
"1069","2002_1268_1458",2002,139,"2002_1268",1268,"2002_1458",1458,1,3,2,8,6,-2,7,"Win"
"1070","2002_1211_1461",2002,136,"2002_1211",1211,"2002_1461",1461,6,12,6,11,20,9,5,"Lose"
"1071","2002_1112_1461",2002,138,"2002_1112",1112,"2002_1461",1461,3,2,-1,11,20,9,8,"Win"
"1072","2002_1328_1462",2002,139,"2002_1328",1328,"2002_1462",1462,2,4,2,7,11,4,5,"Win"
"1073","2002_1218_1462",2002,137,"2002_1218",1218,"2002_1462",1462,10,12,2,7,11,4,-3,"Lose"
"1074","2003_1140_1163",2003,136,"2003_1140",1140,"2003_1163",1163,12,20,8,5,2,-3,-7,"Lose"
"1075","2003_1141_1166",2003,136,"2003_1141",1141,"2003_1166",1166,11,20,9,6,12,6,-5,"Win"
"1076","2003_1141_1181",2003,138,"2003_1141",1141,"2003_1181",1181,11,20,9,3,1,-2,-8,"Lose"
"1077","2003_1161_1181",2003,136,"2003_1161",1161,"2003_1181",1181,14,20,6,3,1,-2,-11,"Lose"
"1078","2003_1112_1211",2003,138,"2003_1112",1112,"2003_1211",1211,1,3,2,9,6,-3,8,"Win"
"1079","2003_1153_1211",2003,136,"2003_1153",1153,"2003_1211",1211,8,1,-7,9,6,-3,1,"Lose"
"1080","2003_1104_1231",2003,137,"2003_1104",1104,"2003_1231",1231,10,2,-8,7,5,-2,-3,"Lose"
"1081","2003_1112_1242",2003,145,"2003_1112",1112,"2003_1242",1242,1,3,2,2,1,-1,1,"Lose"
"1082","2003_1181_1242",2003,143,"2003_1181",1181,"2003_1242",1242,3,1,-2,2,1,-1,-1,"Lose"
"1083","2003_1113_1242",2003,138,"2003_1113",1113,"2003_1242",1242,10,20,10,2,1,-1,-8,"Lose"
"1084","2003_1237_1246",2003,137,"2003_1237",1237,"2003_1246",1246,16,20,4,1,4,3,-15,"Lose"
"1085","2003_1122_1257",2003,137,"2003_1122",1122,"2003_1257",1257,13,20,7,4,20,16,-9,"Lose"
"1086","2003_1139_1257",2003,139,"2003_1139",1139,"2003_1257",1257,12,20,8,4,20,16,-8,"Win"
"1087","2003_1221_1266",2003,136,"2003_1221",1221,"2003_1266",1266,14,16,2,3,5,2,-11,"Lose"
"1088","2003_1242_1266",2003,152,"2003_1242",1242,"2003_1266",1266,2,1,-1,3,5,2,1,"Win"
"1089","2003_1246_1266",2003,145,"2003_1246",1246,"2003_1266",1266,1,4,3,3,5,2,2,"Lose"
"1090","2003_1113_1272",2003,136,"2003_1113",1113,"2003_1272",1272,10,20,10,7,20,13,-3,"Win"
"1091","2003_1160_1277",2003,137,"2003_1160",1160,"2003_1277",1277,10,20,10,7,10,3,-3,"Lose"
"1092","2003_1268_1277",2003,144,"2003_1268",1268,"2003_1277",1277,6,1,-5,7,10,3,1,"Lose"
"1093","2003_1196_1277",2003,139,"2003_1196",1196,"2003_1277",1277,2,5,3,7,10,3,5,"Lose"
"1094","2003_1139_1280",2003,137,"2003_1139",1139,"2003_1280",1280,12,20,8,5,3,-2,-7,"Win"
"1095","2003_1266_1281",2003,138,"2003_1266",1266,"2003_1281",1281,3,5,2,6,12,6,3,"Win"
"1096","2003_1143_1301",2003,136,"2003_1143",1143,"2003_1301",1301,8,6,-2,9,7,-2,1,"Win"
"1097","2003_1228_1323",2003,138,"2003_1228",1228,"2003_1323",1323,4,4,0,5,8,3,1,"Lose"
"1098","2003_1112_1323",2003,143,"2003_1112",1112,"2003_1323",1323,1,3,2,5,8,3,4,"Win"
"1099","2003_1139_1328",2003,144,"2003_1139",1139,"2003_1328",1328,12,20,8,1,2,1,-11,"Lose"
"1100","2003_1143_1328",2003,138,"2003_1143",1143,"2003_1328",1328,8,6,-2,1,2,1,-7,"Lose"
"1101","2003_1329_1335",2003,137,"2003_1329",1329,"2003_1335",1335,6,7,1,11,11,0,5,"Win"
"1102","2003_1231_1338",2003,139,"2003_1231",1231,"2003_1338",1338,7,5,-2,2,3,1,-5,"Lose"
"1103","2003_1266_1338",2003,143,"2003_1266",1266,"2003_1338",1338,3,5,2,2,3,1,-1,"Win"
"1104","2003_1261_1345",2003,137,"2003_1261",1261,"2003_1345",1345,8,20,12,9,20,11,1,"Lose"
"1105","2003_1328_1354",2003,136,"2003_1328",1328,"2003_1354",1354,1,2,1,16,20,4,15,"Win"
"1106","2003_1281_1356",2003,136,"2003_1281",1281,"2003_1356",1356,6,12,6,11,11,0,5,"Win"
"1107","2003_1196_1358",2003,137,"2003_1196",1196,"2003_1358",1358,2,5,3,15,20,5,13,"Win"
"1108","2003_1120_1386",2003,137,"2003_1120",1120,"2003_1386",1386,10,20,10,7,20,13,-3,"Win"
"1109","2003_1360_1390",2003,136,"2003_1360",1360,"2003_1390",1390,13,20,7,4,8,4,-9,"Lose"
"1110","2003_1163_1390",2003,138,"2003_1163",1163,"2003_1390",1390,5,2,-3,4,8,4,-1,"Win"
"1111","2003_1120_1393",2003,144,"2003_1120",1120,"2003_1393",1393,10,20,10,3,20,17,-7,"Lose"
"1112","2003_1328_1393",2003,146,"2003_1328",1328,"2003_1393",1393,1,2,1,3,20,17,2,"Lose"
"1113","2003_1242_1393",2003,154,"2003_1242",1242,"2003_1393",1393,2,1,-1,3,20,17,1,"Lose"
"1114","2003_1264_1393",2003,137,"2003_1264",1264,"2003_1393",1393,14,20,6,3,20,17,-11,"Lose"
"1115","2003_1329_1393",2003,139,"2003_1329",1329,"2003_1393",1393,6,7,1,3,20,17,-3,"Lose"
"1116","2003_1393_1400",2003,152,"2003_1393",1393,"2003_1400",1400,3,20,17,1,6,5,-2,"Win"
"1117","2003_1163_1400",2003,144,"2003_1163",1163,"2003_1400",1400,5,2,-3,1,6,5,-4,"Lose"
"1118","2003_1277_1400",2003,146,"2003_1277",1277,"2003_1400",1400,7,10,3,1,6,5,-6,"Lose"
"1119","2003_1345_1400",2003,139,"2003_1345",1345,"2003_1400",1400,9,20,11,1,6,5,-8,"Lose"
"1120","2003_1173_1409",2003,136,"2003_1173",1173,"2003_1409",1409,4,20,16,13,12,-1,9,"Lose"
"1121","2003_1411_1421",2003,134,"2003_1411",1411,"2003_1421",1421,16,20,4,16,20,4,0,"Lose"
"1122","2003_1400_1421",2003,137,"2003_1400",1400,"2003_1421",1421,1,6,5,16,20,4,15,"Win"
"1123","2003_1268_1423",2003,137,"2003_1268",1268,"2003_1423",1423,6,1,-5,11,13,2,5,"Win"
"1124","2003_1332_1428",2003,137,"2003_1332",1332,"2003_1428",1428,8,2,-6,9,12,3,1,"Lose"
"1125","2003_1246_1428",2003,139,"2003_1246",1246,"2003_1428",1428,1,4,3,9,12,3,8,"Win"
"1126","2003_1242_1429",2003,136,"2003_1242",1242,"2003_1429",1429,2,1,-1,15,20,5,13,"Win"
"1127","2003_1112_1436",2003,136,"2003_1112",1112,"2003_1436",1436,1,3,2,16,20,4,15,"Win"
"1128","2003_1228_1443",2003,136,"2003_1228",1228,"2003_1443",1443,4,4,0,13,9,-4,9,"Win"
"1129","2003_1338_1447",2003,137,"2003_1338",1338,"2003_1447",1447,2,3,1,15,20,5,13,"Win"
"1130","2003_1190_1448",2003,137,"2003_1190",1190,"2003_1448",1448,15,20,5,2,7,5,-13,"Lose"
"1131","2003_1120_1448",2003,139,"2003_1120",1120,"2003_1448",1448,10,20,10,2,7,5,-8,"Win"
"1132","2003_1323_1454",2003,136,"2003_1323",1323,"2003_1454",1454,5,8,3,12,20,8,7,"Win"
"1133","2003_1451_1458",2003,136,"2003_1451",1451,"2003_1458",1458,12,20,8,5,8,3,-7,"Lose"
"1134","2003_1409_1458",2003,138,"2003_1409",1409,"2003_1458",1458,13,12,-1,5,8,3,-8,"Lose"
"1135","2003_1246_1458",2003,143,"2003_1246",1246,"2003_1458",1458,1,4,3,5,8,3,4,"Win"
"1136","2003_1268_1462",2003,139,"2003_1268",1268,"2003_1462",1462,6,1,-5,3,7,4,-3,"Win"
"1137","2003_1407_1462",2003,137,"2003_1407",1407,"2003_1462",1462,14,20,6,3,7,4,-11,"Lose"
"1138","2004_1104_1163",2004,145,"2004_1104",1104,"2004_1163",1163,8,10,2,2,5,3,-6,"Lose"
"1139","2004_1163_1177",2004,138,"2004_1163",1163,"2004_1177",1177,2,5,3,7,20,13,5,"Win"
"1140","2004_1173_1177",2004,136,"2004_1173",1173,"2004_1177",1177,10,4,-6,7,20,13,-3,"Lose"
"1141","2004_1163_1181",2004,152,"2004_1163",1163,"2004_1181",1181,2,5,3,1,3,2,-1,"Win"
"1142","2004_1106_1181",2004,136,"2004_1106",1106,"2004_1181",1181,16,20,4,1,3,2,-15,"Lose"
"1143","2004_1153_1190",2004,137,"2004_1153",1153,"2004_1190",1190,4,8,4,13,15,2,9,"Win"
"1144","2004_1130_1210",2004,139,"2004_1130",1130,"2004_1210",1210,6,20,14,3,20,17,-3,"Lose"
"1145","2004_1163_1210",2004,154,"2004_1163",1163,"2004_1210",1210,2,5,3,3,20,17,1,"Win"
"1146","2004_1153_1228",2004,139,"2004_1153",1153,"2004_1228",1228,4,8,4,5,4,-1,1,"Lose"
"1147","2004_1181_1228",2004,144,"2004_1181",1181,"2004_1228",1228,1,3,2,5,4,-1,4,"Win"
"1148","2004_1210_1242",2004,146,"2004_1210",1210,"2004_1242",1242,3,20,17,4,2,-2,1,"Win"
"1149","2004_1227_1242",2004,137,"2004_1227",1227,"2004_1242",1242,13,20,7,4,2,-2,-9,"Lose"
"1150","2004_1197_1246",2004,137,"2004_1197",1197,"2004_1246",1246,16,20,4,1,1,0,-15,"Lose"
"1151","2004_1197_1250",2004,134,"2004_1197",1197,"2004_1250",1250,16,20,4,16,20,4,0,"Win"
"1152","2004_1196_1264",2004,136,"2004_1196",1196,"2004_1264",1264,5,2,-3,12,14,2,7,"Lose"
"1153","2004_1280_1284",2004,137,"2004_1280",1280,"2004_1284",1284,2,5,3,15,20,5,13,"Win"
"1154","2004_1228_1293",2004,137,"2004_1228",1228,"2004_1293",1293,5,4,-1,12,20,8,7,"Win"
"1155","2004_1277_1305",2004,136,"2004_1277",1277,"2004_1305",1305,7,7,0,10,20,10,3,"Lose"
"1156","2004_1211_1305",2004,138,"2004_1211",1211,"2004_1305",1305,2,9,7,10,20,10,8,"Lose"
"1157","2004_1210_1305",2004,144,"2004_1210",1210,"2004_1305",1305,3,20,17,10,20,10,7,"Win"
"1158","2004_1102_1314",2004,136,"2004_1102",1102,"2004_1314",1314,11,20,9,6,20,14,-5,"Lose"
"1159","2004_1210_1320",2004,137,"2004_1210",1210,"2004_1320",1320,3,20,17,14,20,6,11,"Win"
"1160","2004_1186_1329",2004,137,"2004_1186",1186,"2004_1329",1329,15,20,5,2,6,4,-13,"Lose"
"1161","2004_1210_1329",2004,152,"2004_1210",1210,"2004_1329",1329,3,20,17,2,6,4,-1,"Win"
"1162","2004_1272_1329",2004,139,"2004_1272",1272,"2004_1329",1329,7,7,0,2,6,4,-5,"Lose"
"1163","2004_1242_1334",2004,139,"2004_1242",1242,"2004_1334",1334,4,2,-2,12,20,8,8,"Win"
"1164","2004_1329_1338",2004,143,"2004_1329",1329,"2004_1338",1338,2,6,4,3,2,-1,1,"Win"
"1165","2004_1334_1344",2004,137,"2004_1334",1334,"2004_1344",1344,12,20,8,5,20,15,-7,"Win"
"1166","2004_1104_1356",2004,136,"2004_1104",1104,"2004_1356",1356,8,10,2,9,11,2,1,"Win"
"1167","2004_1112_1371",2004,136,"2004_1112",1112,"2004_1371",1371,9,1,-8,8,20,12,-1,"Lose"
"1168","2004_1181_1371",2004,138,"2004_1181",1181,"2004_1371",1371,1,3,2,8,20,12,7,"Win"
"1169","2004_1272_1376",2004,137,"2004_1272",1272,"2004_1376",1376,7,7,0,10,20,10,3,"Win"
"1170","2004_1251_1386",2004,136,"2004_1251",1251,"2004_1386",1386,16,20,4,1,7,6,-15,"Lose"
"1171","2004_1329_1386",2004,145,"2004_1329",1329,"2004_1386",1386,2,6,4,1,7,6,-1,"Win"
"1172","2004_1104_1390",2004,138,"2004_1104",1104,"2004_1390",1390,8,10,2,1,4,3,-7,"Win"
"1173","2004_1104_1393",2004,143,"2004_1104",1104,"2004_1393",1393,8,10,2,5,3,-2,-3,"Win"
"1174","2004_1268_1393",2004,138,"2004_1268",1268,"2004_1393",1393,4,6,2,5,3,-2,1,"Lose"
"1175","2004_1140_1393",2004,136,"2004_1140",1140,"2004_1393",1393,12,12,0,5,3,-2,-7,"Lose"
"1176","2004_1343_1400",2004,136,"2004_1343",1343,"2004_1400",1400,14,20,6,3,1,-2,-11,"Lose"
"1177","2004_1314_1400",2004,138,"2004_1314",1314,"2004_1400",1400,6,20,14,3,1,-2,-3,"Lose"
"1178","2004_1150_1403",2004,136,"2004_1150",1150,"2004_1403",1403,9,20,11,8,20,12,-1,"Lose"
"1179","2004_1386_1403",2004,138,"2004_1386",1386,"2004_1403",1403,1,7,6,8,20,12,7,"Win"
"1180","2004_1246_1412",2004,139,"2004_1246",1246,"2004_1412",1412,1,1,0,9,20,11,8,"Lose"
"1181","2004_1242_1412",2004,144,"2004_1242",1242,"2004_1412",1412,4,2,-2,9,20,11,5,"Win"
"1182","2004_1338_1416",2004,137,"2004_1338",1338,"2004_1416",1416,3,2,-1,14,20,6,11,"Win"
"1183","2004_1301_1418",2004,137,"2004_1301",1301,"2004_1418",1418,3,9,6,14,20,6,11,"Win"
"1184","2004_1390_1427",2004,136,"2004_1390",1390,"2004_1427",1427,1,4,3,16,20,4,15,"Win"
"1185","2004_1130_1428",2004,137,"2004_1130",1130,"2004_1428",1428,6,20,14,11,9,-2,5,"Win"
"1186","2004_1268_1431",2004,136,"2004_1268",1268,"2004_1431",1431,4,6,2,13,20,7,9,"Win"
"1187","2004_1211_1434",2004,136,"2004_1211",1211,"2004_1434",1434,2,9,7,15,20,5,13,"Win"
"1188","2004_1163_1435",2004,143,"2004_1163",1163,"2004_1435",1435,2,5,3,6,20,14,4,"Win"
"1189","2004_1301_1435",2004,139,"2004_1301",1301,"2004_1435",1435,3,9,6,6,20,14,3,"Lose"
"1190","2004_1163_1436",2004,136,"2004_1163",1163,"2004_1436",1436,2,5,3,15,16,1,13,"Win"
"1191","2004_1435_1444",2004,137,"2004_1435",1435,"2004_1444",1444,6,20,14,11,20,9,5,"Win"
"1192","2004_1264_1448",2004,138,"2004_1264",1264,"2004_1448",1448,12,14,2,4,2,-2,-8,"Lose"
"1193","2004_1433_1448",2004,136,"2004_1433",1433,"2004_1448",1448,13,20,7,4,2,-2,-9,"Lose"
"1194","2004_1386_1448",2004,143,"2004_1386",1386,"2004_1448",1448,1,7,6,4,2,-2,3,"Win"
"1195","2004_1412_1449",2004,137,"2004_1412",1412,"2004_1449",1449,9,20,11,8,20,12,-1,"Win"
"1196","2004_1350_1458",2004,137,"2004_1350",1350,"2004_1458",1458,11,20,9,6,5,-1,-5,"Lose"
"1197","2004_1338_1458",2004,139,"2004_1338",1338,"2004_1458",1458,3,2,-1,6,5,-1,3,"Win"
"1198","2004_1181_1462",2004,146,"2004_1181",1181,"2004_1462",1462,1,3,2,7,3,-4,6,"Win"
"1199","2004_1257_1462",2004,137,"2004_1257",1257,"2004_1462",1462,10,4,-6,7,3,-4,-3,"Lose"
"1200","2004_1400_1462",2004,144,"2004_1400",1400,"2004_1462",1462,3,1,-2,7,3,-4,4,"Lose"
"1201","2004_1280_1462",2004,139,"2004_1280",1280,"2004_1462",1462,2,5,3,7,3,-4,5,"Lose"
