"","Var1","Var2","correlation","abs_cor"
"4742","OR_opp_diff","OR_avg_opp_Team1",-0.666538476157452,0.666538476157452
"15947","OR_avg_opp_Team1","OR_opp_diff",-0.666538476157452,0.666538476157452
"8939","EFF_Team2","FGA_avg_Team2",0.662278682130128,0.662278682130128
"13394","FGA_avg_Team2","EFF_Team2",0.662278682130128,0.662278682130128
"6934","PF_diff","PF_avg_Team1",-0.659189720789639,0.659189720789639
"18139","PF_avg_Team1","PF_diff",-0.659189720789639,0.659189720789639
"2637","EFF_Team1","FGA_avg_Team1",0.658289894268968,0.658289894268968
"7092","FGA_avg_Team1","EFF_Team1",0.658289894268968,0.658289894268968
"5894","AST_to_TO_Team1","TO_avg_Team1",-0.65763431675254,0.65763431675254
"6164","TO_avg_Team1","AST_to_TO_Team1",-0.65763431675254,0.65763431675254
"10","Winning_percent_Team1","Seed_num_Team1",-0.656955152541161,0.656955152541161
"1225","Seed_num_Team1","Winning_percent_Team1",-0.656955152541161,0.656955152541161
"11135","DR_diff","DR_avg_Team2",-0.656255115234747,0.656255115234747
"16130","DR_avg_Team2","DR_diff",-0.656255115234747,0.656255115234747
"1539","AST_avg_opp_Team1","Score_avg_opp_Team1",0.655983202354843,0.655983202354843
"5724","Score_avg_opp_Team1","AST_avg_opp_Team1",0.655983202354843,0.655983202354843
"4196","FTP_diff_diff","FTP_Team1",0.655056131743599,0.655056131743599
"15671","FTP_Team1","FTP_diff_diff",0.655056131743599,0.655056131743599
"7542","Home_won_prob_Team2","Winning_percent_Team2",0.653859592315768,0.653859592315768
"8352","Winning_percent_Team2","Home_won_prob_Team2",0.653859592315768,0.653859592315768
"11272","DR_opp_diff","DR_avg_opp_Team2",0.651959922639813,0.651959922639813
"16267","DR_avg_opp_Team2","DR_opp_diff",0.651959922639813,0.651959922639813
"463","Games_won_Team2","Seed_num_Team2",-0.650455591192083,0.650455591192083
"7348","Seed_num_Team2","Games_won_Team2",-0.650455591192083,0.650455591192083
"10868","OR_percent_diff","OR_avg_Team2",-0.650222519807809,0.650222519807809
"16808","OR_avg_Team2","OR_percent_diff",-0.650222519807809,0.650222519807809
"17404","STL_to_TO_diff","TO_opp_diff",-0.648763763547891,0.648763763547891
"17944","TO_opp_diff","STL_to_TO_diff",-0.648763763547891,0.648763763547891
"1649","Away_won_prob_Team1","Score_avg_diff_Team1",0.648392896373783,0.648392896373783
"2189","Score_avg_diff_Team1","Away_won_prob_Team1",0.648392896373783,0.648392896373783
"12368","TO_opp_diff","TO_avg_opp_Team2",0.647630239870797,0.647630239870797
"17363","TO_avg_opp_Team2","TO_opp_diff",0.647630239870797,0.647630239870797
"11387","EFF_Team2","TR_avg_Team2",0.643017061737415,0.643017061737415
"13412","TR_avg_Team2","EFF_Team2",0.643017061737415,0.643017061737415
"13429","Score_avg_diff","EFF_Team2",-0.642634404208934,0.642634404208934
"13699","EFF_Team2","Score_avg_diff",-0.642634404208934,0.642634404208934
"1104","Home_won_prob_Team1","Games_won_Team1",0.639905747457946,0.639905747457946
"2049","Games_won_Team1","Home_won_prob_Team1",0.639905747457946,0.639905747457946
"916","Winning_percent_diff","Seed_Diff",0.639360204756695,0.639360204756695
"13471","Seed_Diff","Winning_percent_diff",0.639360204756695,0.639360204756695
"12231","TO_diff","TO_avg_Team2",0.639279818149072,0.639279818149072
"17226","TO_avg_Team2","TO_diff",0.639279818149072,0.639279818149072
"4813","EFF_Team1","DR_avg_Team1",0.635816083299916,0.635816083299916
"7108","DR_avg_Team1","EFF_Team1",0.635816083299916,0.635816083299916
"13978","Away_won_prob_diff","Score_avg_diff_diff",0.633688075098438,0.633688075098438
"14383","Score_avg_diff_diff","Away_won_prob_diff",0.633688075098438,0.633688075098438
"2","Seed_Pre_Team1","Seed_num_Team1",0.632945204421441,0.632945204421441
"137","Seed_num_Team1","Seed_Pre_Team1",0.632945204421441,0.632945204421441
"2276","Winning_percent_diff","Away_won_prob_Team1",0.631349862858837,0.631349862858837
"13481","Away_won_prob_Team1","Winning_percent_diff",0.631349862858837,0.631349862858837
"7987","EFF_Team2","Score_avg_diff_Team2",0.631202639694132,0.631202639694132
"13387","Score_avg_diff_Team2","EFF_Team2",0.631202639694132,0.631202639694132
"5622","AST_to_TO_Team1","AST_avg_Team1",0.630552131483515,0.630552131483515
"6162","AST_avg_Team1","AST_to_TO_Team1",0.630552131483515,0.630552131483515
"11238","TR_avg_diff_Team2","DR_avg_opp_Team2",-0.630037701288198,0.630037701288198
"11643","DR_avg_opp_Team2","TR_avg_diff_Team2",-0.630037701288198,0.630037701288198
"7444","Winning_percent_diff","Games_won_Team2",-0.629637981320773,0.629637981320773
"13519","Games_won_Team2","Winning_percent_diff",-0.629637981320773,0.629637981320773
"8924","TR_avg_Team2","FGA_avg_Team2",0.628816586531533,0.628816586531533
"11354","FGA_avg_Team2","TR_avg_Team2",0.628816586531533,0.628816586531533
"7674","Score_avg_opp_Team2","Score_avg_Team2",0.626763975142597,0.626763975142597
"7809","Score_avg_Team2","Score_avg_opp_Team2",0.626763975142597,0.626763975142597
"464","Winning_percent_Team2","Seed_num_Team2",-0.624633288152305,0.624633288152305
"7484","Seed_num_Team2","Winning_percent_Team2",-0.624633288152305,0.624633288152305
"1732","Winning_percent_diff","Score_avg_diff_Team1",0.624482625326489,0.624482625326489
"13477","Score_avg_diff_Team1","Winning_percent_diff",0.624482625326489,0.624482625326489
"8805","Score_avg_diff","FGM_avg_Team2",-0.623145818981216,0.623145818981216
"13665","FGM_avg_Team2","Score_avg_diff",-0.623145818981216,0.623145818981216
"5151","DR_diff","TR_avg_Team1",0.622975882653155,0.622975882653155
"16086","TR_avg_Team1","DR_diff",0.622975882653155,0.622975882653155
"7951","Away_won_prob_Team2","Score_avg_diff_Team2",0.622627602381629,0.622627602381629
"8491","Score_avg_diff_Team2","Away_won_prob_Team2",0.622627602381629,0.622627602381629
"12776","TO_opp_diff","STL_avg_Team2",0.620892506084752,0.620892506084752
"17366","STL_avg_Team2","TO_opp_diff",0.620892506084752,0.620892506084752
"1327","Score_avg_diff_diff","Winning_percent_Team1",0.620045184265511,0.620045184265511
"13882","Winning_percent_Team1","Score_avg_diff_diff",0.620045184265511,0.620045184265511
"13725","AST_diff","Score_avg_diff",0.619630774049953,0.619630774049953
"16965","Score_avg_diff","AST_diff",0.619630774049953,0.619630774049953
"9866","FGP3_diff_Team2","FGP3_opp_Team2",-0.618461307348394,0.618461307348394
"10001","FGP3_opp_Team2","FGP3_diff_Team2",-0.618461307348394,0.618461307348394
"7752","EFF_diff","Score_avg_Team2",-0.618419927165832,0.618419927165832
"18417","Score_avg_Team2","EFF_diff",-0.618419927165832,0.618419927165832
"16184","EFF_diff","DR_diff",0.617787889831714,0.617787889831714
"18479","DR_diff","EFF_diff",0.617787889831714,0.617787889831714
"15209","FGP3_diff_diff","FGP3_opp_diff",0.617305942257297,0.617305942257297
"15344","FGP3_opp_diff","FGP3_diff_diff",0.617305942257297,0.617305942257297
"10335","PF_opp_diff","FTA_avg_Team2",-0.616106401334073,0.616106401334073
"18300","FTA_avg_Team2","PF_opp_diff",-0.616106401334073,0.616106401334073
"4609","TR_diff","OR_avg_Team1",0.614746450600783,0.614746450600783
"16354","OR_avg_Team1","TR_diff",0.614746450600783,0.614746450600783
"1191","Score_avg_diff_diff","Games_won_Team1",0.614507560229314,0.614507560229314
"13881","Games_won_Team1","Score_avg_diff_diff",0.614507560229314,0.614507560229314
"5557","OR_diff","OR_percent_Team1",0.613788630292071,0.613788630292071
"15817","OR_percent_Team1","OR_diff",0.613788630292071,0.613788630292071
"1247","FGP_diff_Team1","Winning_percent_Team1",0.613779867033457,0.613779867033457
"3002","Winning_percent_Team1","FGP_diff_Team1",0.613779867033457,0.613779867033457
"1648","Home_won_prob_Team1","Score_avg_diff_Team1",0.611207917323323,0.611207917323323
"2053","Score_avg_diff_Team1","Home_won_prob_Team1",0.611207917323323,0.611207917323323
"6112","TO_opp_diff","TO_avg_opp_Team1",-0.608858151270966,0.608858151270966
"17317","TO_avg_opp_Team1","TO_opp_diff",-0.608858151270966,0.608858151270966
"17538","AST_to_SCORE_diff","AST_to_TO_diff",0.608713289728534,0.608713289728534
"17673","AST_to_TO_diff","AST_to_SCORE_diff",0.608713289728534,0.608713289728534
"1402","AST_avg_Team1","Score_avg_Team1",0.608576528678545,0.608576528678545
"5587","Score_avg_Team1","AST_avg_Team1",0.608576528678545,0.608576528678545
"2623","TR_avg_opp_Team1","FGA_avg_Team1",0.608453875237266,0.608453875237266
"5188","FGA_avg_Team1","TR_avg_opp_Team1",0.608453875237266,0.608453875237266
"11510","TR_avg_diff_Team2","TR_avg_opp_Team2",-0.607719700219862,0.607719700219862
"11645","TR_avg_opp_Team2","TR_avg_diff_Team2",-0.607719700219862,0.607719700219862
"1330","Away_won_prob_diff","Winning_percent_Team1",0.607643226059277,0.607643226059277
"14290","Winning_percent_Team1","Away_won_prob_diff",0.607643226059277,0.607643226059277
"1651","FGM_avg_Team1","Score_avg_diff_Team1",0.607331457599618,0.607331457599618
"2461","Score_avg_diff_Team1","FGM_avg_Team1",0.607331457599618,0.607331457599618
"11813","OR_diff","OR_percent_Team2",-0.606863467800086,0.606863467800086
"15863","OR_percent_Team2","OR_diff",-0.606863467800086,0.606863467800086
"4466","FTP_diff","FTP_diff_Team1",0.606260171436891,0.606260171436891
"15401","FTP_diff_Team1","FTP_diff",0.606260171436891,0.606260171436891
"12915","STL_diff","STL_to_TO_Team2",-0.60458799217224,0.60458799217224
"17775","STL_to_TO_Team2","STL_diff",-0.60458799217224,0.60458799217224
"7818","FGA_avg_Team2","Score_avg_opp_Team2",0.60413494356499,0.60413494356499
"8898","Score_avg_opp_Team2","FGA_avg_Team2",0.60413494356499,0.60413494356499
"5975","TO_diff","TO_avg_Team1",-0.602040825330188,0.602040825330188
"17180","TO_avg_Team1","TO_diff",-0.602040825330188,0.602040825330188
"13977","Home_won_prob_diff","Score_avg_diff_diff",0.60147578126998,0.60147578126998
"14247","Score_avg_diff_diff","Home_won_prob_diff",0.60147578126998,0.60147578126998
"2906","BLK_avg_Team1","FGP_opp_Team1",-0.600643008666782,0.600643008666782
"6686","FGP_opp_Team1","BLK_avg_Team1",-0.600643008666782,0.600643008666782
"4079","PF_opp_diff","FTA_avg_Team1",0.600522425479083,0.600522425479083
"18254","FTA_avg_Team1","PF_opp_diff",0.600522425479083,0.600522425479083
"4612","OR_percent_diff","OR_avg_Team1",0.599675041021771,0.599675041021771
"16762","OR_avg_Team1","OR_percent_diff",0.599675041021771,0.599675041021771
"2469","FGP_Team1","FGM_avg_Team1",0.599502853084368,0.599502853084368
"2739","FGM_avg_Team1","FGP_Team1",0.599502853084368,0.599502853084368
"7704","AST_avg_Team2","Score_avg_Team2",0.599395181463761,0.599395181463761
"11889","Score_avg_Team2","AST_avg_Team2",0.599395181463761,0.599395181463761
"16307","TR_diff_diff","DR_opp_diff",0.595679130410953,0.595679130410953
"16712","DR_opp_diff","TR_diff_diff",0.595679130410953,0.595679130410953
"1373","Score_avg_diff_Team1","Score_avg_Team1",0.593375013550732,0.593375013550732
"1643","Score_avg_Team1","Score_avg_diff_Team1",0.593375013550732,0.593375013550732
"4881","TR_diff","DR_avg_Team1",0.593016100638525,0.593016100638525
"16356","DR_avg_Team1","TR_diff",0.593016100638525,0.593016100638525
"16171","TR_diff_diff","DR_diff",0.591560127810831,0.591560127810831
"16711","DR_diff","TR_diff_diff",0.591560127810831,0.591560127810831
"103","Score_avg_diff_diff","Seed_num_Team1",-0.591265104553767,0.591265104553767
"13873","Seed_num_Team1","Score_avg_diff_diff",-0.591265104553767,0.591265104553767
"8840","EFF_diff","FGM_avg_Team2",-0.591136588281538,0.591136588281538
"18425","FGM_avg_Team2","EFF_diff",-0.591136588281538,0.591136588281538
"1111","FGP_diff_Team1","Games_won_Team1",0.5908557821311,0.5908557821311
"3001","Games_won_Team1","FGP_diff_Team1",0.5908557821311,0.5908557821311
"3045","EFF_Team1","FGP_diff_Team1",0.588422750432757,0.588422750432757
"7095","FGP_diff_Team1","EFF_Team1",0.588422750432757,0.588422750432757
"5288","DR_opp_diff","TR_avg_opp_Team1",-0.587966115083006,0.587966115083006
"16223","TR_avg_opp_Team1","DR_opp_diff",-0.587966115083006,0.587966115083006
"4800","TR_avg_diff_Team1","DR_avg_Team1",0.587745245227519,0.587745245227519
"5340","DR_avg_Team1","TR_avg_diff_Team1",0.587745245227519,0.587745245227519
"8771","FGP_Team2","FGM_avg_Team2",0.586493960593306,0.586493960593306
"9041","FGM_avg_Team2","FGP_Team2",0.586493960593306,0.586493960593306
"13702","Score_avg_opp_diff","Score_avg_diff",-0.585687599255283,0.585687599255283
"13837","Score_avg_diff","Score_avg_opp_diff",-0.585687599255283,0.585687599255283
"413","Seed_Pre_Team2","Seed_num_Team2",0.583928986821139,0.583928986821139
"548","Seed_num_Team2","Seed_Pre_Team2",0.583928986821139,0.583928986821139
"10199","PF_opp_diff","FTM_avg_Team2",-0.583750591203485,0.583750591203485
"18299","FTM_avg_Team2","PF_opp_diff",-0.583750591203485,0.583750591203485
"8925","TR_avg_opp_Team2","FGA_avg_Team2",0.583739236493449,0.583739236493449
"11490","FGA_avg_Team2","TR_avg_opp_Team2",0.583739236493449,0.583739236493449
"3783","FGP3_diff","FGP3_diff_Team1",0.583177704055671,0.583177704055671
"14988","FGP3_diff_Team1","FGP3_diff",0.583177704055671,0.583177704055671
"5082","BLK_avg_Team1","TR_avg_Team1",0.581725110083149,0.581725110083149
"6702","TR_avg_Team1","BLK_avg_Team1",0.581725110083149,0.581725110083149
"1653","FGP_Team1","Score_avg_diff_Team1",0.581004907950614,0.581004907950614
"2733","Score_avg_diff_Team1","FGP_Team1",0.581004907950614,0.581004907950614
"14821","BLK_diff","FGP_opp_diff",0.580720994552046,0.580720994552046
"18061","FGP_opp_diff","BLK_diff",0.580720994552046,0.580720994552046
"53","EFF_Team1","Seed_num_Team1",-0.580458590321028,0.580458590321028
"7073","Seed_num_Team1","EFF_Team1",-0.580458590321028,0.580458590321028
"6520","TO_opp_diff","STL_avg_Team1",-0.579912354880313,0.579912354880313
"17320","STL_avg_Team1","TO_opp_diff",-0.579912354880313,0.579912354880313
"13574","FGP_diff_diff","Winning_percent_diff",0.57966839727165,0.57966839727165
"14924","Winning_percent_diff","FGP_diff_diff",0.57966839727165,0.57966839727165
"14688","EFF_diff","FGP_diff",0.577904512198931,0.577904512198931
"18468","FGP_diff","EFF_diff",0.577904512198931,0.577904512198931
"3564","FGP3_diff_Team1","FGP3_opp_Team1",-0.577730343328019,0.577730343328019
"3699","FGP3_opp_Team1","FGP3_diff_Team1",-0.577730343328019,0.577730343328019
"2773","EFF_Team1","FGP_Team1",0.576363378420145,0.576363378420145
"7093","FGP_Team1","EFF_Team1",0.576363378420145,0.576363378420145
"5149","OR_diff","TR_avg_Team1",0.576356153786371,0.576356153786371
"15814","TR_avg_Team1","OR_diff",0.576356153786371,0.576356153786371
"7950","Home_won_prob_Team2","Score_avg_diff_Team2",0.576263345809842,0.576263345809842
"8355","Score_avg_diff_Team2","Home_won_prob_Team2",0.576263345809842,0.576263345809842
"2757","DR_avg_opp_Team1","FGP_Team1",-0.576098078912248,0.576098078912248
"4917","FGP_Team1","DR_avg_opp_Team1",-0.576098078912248,0.576098078912248
"2486","TR_avg_Team1","FGM_avg_Team1",0.575985541329806,0.575985541329806
"5051","FGM_avg_Team1","TR_avg_Team1",0.575985541329806,0.575985541329806
"16045","BLK_diff","OR_opp_diff",-0.574729395795545,0.574729395795545
"18070","OR_opp_diff","BLK_diff",-0.574729395795545,0.574729395795545
"7837","TR_avg_opp_Team2","Score_avg_opp_Team2",0.573819050705805,0.573819050705805
"11482","Score_avg_opp_Team2","TR_avg_opp_Team2",0.573819050705805,0.573819050705805
"11405","OR_diff","TR_avg_Team2",-0.573695146440721,0.573695146440721
"15860","TR_avg_Team2","OR_diff",-0.573695146440721,0.573695146440721
"2762","AST_avg_Team1","FGP_Team1",0.572544574646171,0.572544574646171
"5597","FGP_Team1","AST_avg_Team1",0.572544574646171,0.572544574646171
"7175","Score_avg_diff_diff","EFF_Team1",0.572501865584121,0.572501865584121
"13925","EFF_Team1","Score_avg_diff_diff",0.572501865584121,0.572501865584121
"11542","OR_opp_diff","TR_avg_opp_Team2",0.571610006343992,0.571610006343992
"15997","TR_avg_opp_Team2","OR_opp_diff",0.571610006343992,0.571610006343992
"7586","Away_won_prob_diff","Winning_percent_Team2",-0.570637384537113,0.570637384537113
"14336","Winning_percent_Team2","Away_won_prob_diff",-0.570637384537113,0.570637384537113
"5706","AST_to_SCORE_diff","AST_avg_Team1",0.57043420493517,0.57043420493517
"17586","AST_avg_Team1","AST_to_SCORE_diff",0.57043420493517,0.57043420493517
"11274","TR_opp_diff","DR_avg_opp_Team2",0.570103195339697,0.570103195339697
"16539","DR_avg_opp_Team2","TR_opp_diff",0.570103195339697,0.570103195339697
"3154","FGP3_Team1","FGM3_avg_Team1",0.569930682845334,0.569930682845334
"3424","FGM3_avg_Team1","FGP3_Team1",0.569930682845334,0.569930682845334
"14943","DR_diff","FGP_diff_diff",0.569883299134252,0.569883299134252
"16158","FGP_diff_diff","DR_diff",0.569883299134252,0.569883299134252
"1277","EFF_Team1","Winning_percent_Team1",0.569637843073622,0.569637843073622
"7082","Winning_percent_Team1","EFF_Team1",0.569637843073622,0.569637843073622
"3943","PF_opp_diff","FTM_avg_Team1",0.568344218252443,0.568344218252443
"18253","FTM_avg_Team1","PF_opp_diff",0.568344218252443,0.568344218252443
"9075","EFF_Team2","FGP_Team2",0.568222832398776,0.568222832398776
"13395","FGP_Team2","EFF_Team2",0.568222832398776,0.568222832398776
"6381","AST_diff","AST_to_SCORE_Team1",0.567655199317526,0.567655199317526
"16911","AST_to_SCORE_Team1","AST_diff",0.567655199317526,0.567655199317526
"11962","AST_to_SCORE_diff","AST_avg_Team2",-0.566328401421559,0.566328401421559
"17632","AST_avg_Team2","AST_to_SCORE_diff",-0.566328401421559,0.566328401421559
"3513","FGP3_diff_diff","FGP3_Team1",0.565450997889837,0.565450997889837
"15258","FGP3_Team1","FGP3_diff_diff",0.565450997889837,0.565450997889837
"10722","FTP_diff","FTP_diff_Team2",-0.563980232698734,0.563980232698734
"15447","FTP_diff_Team2","FTP_diff",-0.563980232698734,0.563980232698734
"4674","BLK_avg_Team1","OR_avg_opp_Team1",0.563706436305646,0.563706436305646
"6699","OR_avg_opp_Team1","BLK_avg_Team1",0.563706436305646,0.563706436305646
"7583","Score_avg_diff_diff","Winning_percent_Team2",-0.56248149420268,0.56248149420268
"13928","Winning_percent_Team2","Score_avg_diff_diff",-0.56248149420268,0.56248149420268
"13703","Score_avg_diff_diff","Score_avg_diff",0.561179358797344,0.561179358797344
"13973","Score_avg_diff","Score_avg_diff_diff",0.561179358797344,0.561179358797344
"14677","AST_diff","FGP_diff",0.560710088203639,0.560710088203639
"16972","FGP_diff","AST_diff",0.560710088203639,0.560710088203639
"3095","Score_avg_diff_diff","FGP_diff_Team1",0.560405162709816,0.560405162709816
"13895","FGP_diff_Team1","Score_avg_diff_diff",0.560405162709816,0.560405162709816
"1768","EFF_diff","Score_avg_diff_Team1",0.560089546590842,0.560089546590842
"18373","Score_avg_diff_Team1","EFF_diff",0.560089546590842,0.560089546590842
"14672","DR_opp_diff","FGP_diff",0.559672602782043,0.559672602782043
"16292","FGP_diff","DR_opp_diff",0.559672602782043,0.559672602782043
